"","south.Species","south.Camr_Nm","south.Latitud","south.Longitd","na.rm"
"21006","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21007","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21008","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21009","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21010","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21011","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21012","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21013","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21014","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21015","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21016","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21017","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21018","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21019","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21020","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21021","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21022","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21023","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21024","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21025","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21026","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21027","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21028","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21029","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21030","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21031","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21032","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21033","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21034","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21035","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21036","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21037","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21038","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21039","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21040","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21041","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21042","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21043","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21044","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21045","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21046","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21047","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21048","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21049","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21050","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21051","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21052","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21053","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21054","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21055","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21056","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21057","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21058","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21059","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21060","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21061","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21062","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21063","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21064","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21065","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21066","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21067","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21068","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21069","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21070","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21071","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21072","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21073","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21074","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21075","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21076","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21077","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21078","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21079","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21080","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21081","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21082","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21083","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21084","Dasypus novemcitus","CBQTC2",9.08922,-83.06565,TRUE
"21085","Didelphis marsupialis","CBQTC2",9.08922,-83.06565,TRUE
"21086","Didelphis marsupialis","CBQTC2",9.08922,-83.06565,TRUE
"21087","Eira barbara","CBQTC2",9.08922,-83.06565,TRUE
"21088","Eira barbara","CBQTC2",9.08922,-83.06565,TRUE
"21089","Eira barbara","CBQTC2",9.08922,-83.06565,TRUE
"21090","Herpailurus yaguarondi","CBQTC2",9.08922,-83.06565,TRUE
"21091","Herpailurus yaguarondi","CBQTC2",9.08922,-83.06565,TRUE
"21092","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21093","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21094","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21095","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21096","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21097","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21098","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21099","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21100","Leopardus pardalis","CBQTC2",9.08922,-83.06565,TRUE
"21101","Leopardus tigrinus oncilla","CBQTC2",9.08922,-83.06565,TRUE
"21102","Leopardus wiedii","CBQTC2",9.08922,-83.06565,TRUE
"21103","Leopardus wiedii","CBQTC2",9.08922,-83.06565,TRUE
"21104","Leopardus wiedii","CBQTC2",9.08922,-83.06565,TRUE
"21105","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21106","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21107","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21108","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21109","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21110","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21111","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21112","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21113","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21114","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21115","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21116","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21117","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21118","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21119","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21120","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21121","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21122","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21123","Mazama temama","CBQTC2",9.08922,-83.06565,TRUE
"21124","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21125","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21126","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21127","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21128","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21129","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21130","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21131","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21132","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21133","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21134","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21135","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21136","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21137","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21138","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21139","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21140","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21141","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21142","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21143","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21144","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21145","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21146","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21147","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21148","Nasua narica","CBQTC2",9.08922,-83.06565,TRUE
"21149","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21150","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21151","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21152","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21153","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21154","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21155","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21156","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21157","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21158","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21159","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21160","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21161","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21162","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21163","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21164","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21165","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21166","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21167","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21168","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21169","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21170","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21171","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21172","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21173","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21174","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21175","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21176","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21177","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21178","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21179","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21180","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21181","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21182","Philander opossum","CBQTC2",9.08922,-83.06565,TRUE
"21183","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21184","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21185","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21186","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21187","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21188","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21189","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21190","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21191","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21192","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21193","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21194","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21195","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21196","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21197","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21198","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21199","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21200","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21201","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21202","Tapirus bairdii","CBQTC2",9.08922,-83.06565,TRUE
"21203","Canis familiaris","CBQTC5",9.071059,-83.0884,TRUE
"21204","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21205","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21206","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21207","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21208","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21209","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21210","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21211","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21212","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21213","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21214","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21215","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21216","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21217","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21218","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21219","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21220","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21221","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21222","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21223","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21224","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21225","Conepatus semistriatus","CBQTC5",9.071059,-83.0884,TRUE
"21226","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21227","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21228","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21229","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21230","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21231","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21232","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21233","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21234","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21235","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21236","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21237","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21238","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21239","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21240","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21241","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21242","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21243","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21244","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21245","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21246","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21247","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21248","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21249","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21250","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21251","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21252","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21253","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21254","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21255","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21256","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21257","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21258","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21259","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21260","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21261","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21262","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21263","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21264","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21265","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21266","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21267","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21268","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21269","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21270","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21271","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21272","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21273","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21274","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21275","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21276","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21277","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21278","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21279","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21280","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21281","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21282","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21283","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21284","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21285","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21286","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21287","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21288","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21289","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21290","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21291","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21292","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21293","Cuniculus paca","CBQTC5",9.071059,-83.0884,TRUE
"21294","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21295","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21296","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21297","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21298","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21299","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21300","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21301","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21302","Dasyprocta punctata","CBQTC5",9.071059,-83.0884,TRUE
"21303","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21304","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21305","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21306","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21307","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21308","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21309","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21310","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21311","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21312","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21313","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21314","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21315","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21316","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21317","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21318","Dasypus novemcitus","CBQTC5",9.071059,-83.0884,TRUE
"21319","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21320","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21321","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21322","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21323","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21324","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21325","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21326","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21327","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21328","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21329","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21330","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21331","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21332","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21333","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21334","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21335","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21336","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21337","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21338","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21339","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21340","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21341","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21342","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21343","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21344","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21345","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21346","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21347","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21348","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21349","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21350","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21351","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21352","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21353","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21354","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21355","Didelphis marsupialis","CBQTC5",9.071059,-83.0884,TRUE
"21356","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21357","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21358","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21359","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21360","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21361","Eira barbara","CBQTC5",9.071059,-83.0884,TRUE
"21362","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21363","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21364","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21365","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21366","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21367","Leopardus pardalis","CBQTC5",9.071059,-83.0884,TRUE
"21368","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21369","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21370","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21371","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21372","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21373","Leopardus tigrinus oncilla","CBQTC5",9.071059,-83.0884,TRUE
"21374","Leopardus wiedii","CBQTC5",9.071059,-83.0884,TRUE
"21375","Leopardus wiedii","CBQTC5",9.071059,-83.0884,TRUE
"21376","Leopardus wiedii","CBQTC5",9.071059,-83.0884,TRUE
"21377","Leopardus wiedii","CBQTC5",9.071059,-83.0884,TRUE
